driver,Drive,Stimulus,Fase,Heart.Rate_mean,Perinasal.Perspiration_mean,Breathing.Rate_mean,Time_max,Palm.EDA_mean,Risultato_HR,Risultato_PP,Risultato_BR
T036,7,5,fase4_Drive7,83.80981595092024,0.01439010146625767,19.170552147239263,0:10:37,98.5045245398773,3.5230139204633844,0.004148148726409954,3.3541815888636304
T036,7,0,fase5_Drive7,81.59859154929578,0.015095980119718308,17.7056338028169,0:12:59,100.42259154929577,1.3117895188389213,0.004854027379870592,1.8892632444412687
T038,4,0,loaded_drive_ND_Drive4,71.53117206982543,0.005823478966334165,15.870947630922693,0:13:22,156.18469376558605,,,
T038,5,0,fase1_Drive5,68.11111111111111,0.006938419763888888,15.988888888888889,0:01:12,189.43605555555555,-3.4200609587143163,0.0011149407975547237,0.11794125796619603
T038,5,1,fase2_Drive5,71.22012578616352,0.007711964477987421,13.820125786163523,0:03:51,187.84912264150944,-0.31104628366190923,0.0018884855116532567,-2.05082184475917
T038,5,0,fase3_Drive5,66.41732283464567,0.006324597598425197,15.003543307086614,0:08:05,209.18603818897637,-5.113849235179757,0.0005011186320910323,-0.8674043238360785
T038,5,1,fase4_Drive5,70.17105263157895,0.00743305152631579,14.513157894736842,0:10:37,235.40165,-1.3601194382464854,0.0016095725599816254,-1.3577897361858504
T038,5,0,fase5_Drive5,66.38071065989848,0.006630654091370558,13.955837563451778,0:13:54,212.39603654822335,-5.1504614099269475,0.0008071751250363938,-1.9151100674709145
T038,6,0,fase1_Drive6,75.01123595505618,0.006469162651685393,16.335955056179778,0:01:29,171.46043146067416,3.4800638852307486,0.0006456836853512282,0.4650074252570846
T038,6,3,fase2_Drive6,78.86624203821655,0.006659574611464968,14.9,0:04:06,175.64263630573248,7.3350699683911245,0.0008360956451308032,-0.9709476309226925
T038,6,0,fase3_Drive6,72.17045454545455,0.006053776920454545,15.48181818181818,0:08:30,173.37075984848482,0.6392824756291162,0.00023029795412038076,-0.3891294491045123
T038,6,3,fase4_Drive6,71.08387096774193,0.0067337179483870965,13.445806451612903,0:11:05,171.6326858064516,-0.44730110208350027,0.0009102389820529319,-2.42514117930979
T038,6,0,fase5_Drive6,70.3716814159292,0.006318074433628319,13.710619469026549,0:12:58,144.16615486725664,-1.1594906538962277,0.0004945954672941543,-2.1603281618961443
T038,7,0,fase1_Drive7,72.0,0.0120147585625,16.0775,0:01:29,213.201915,0.4688279301745695,0.0061912795961658355,0.20655236907730767
T038,7,5,fase2_Drive7,77.26011560693641,0.007921009213872832,16.402312138728323,0:04:22,192.29489768786127,5.728943537110979,0.0020975302475386677,0.5313645078056304
T038,7,0,fase3_Drive7,70.68307692307692,0.006534720987692308,16.35446153846154,0:09:47,134.86450553846154,-0.8480951467485056,0.0007112420213581435,0.48351390753884615
T038,7,5,fase4_Drive7,73.8282208588957,0.00707794326380368,19.43435582822086,0:12:30,141.78609693251533,2.297048789070274,0.0012544642974695154,3.563408197298166
T038,7,0,fase5_Drive7,71.96624472573839,0.006532596088607594,15.862869198312236,0:16:27,159.46768396624472,0.4350726559129612,0.0007091171222734297,-0.008078432610457043
